INSEE_COM,annee,nb_mutations,NbMaisons,NbApparts,PropMaison,PropAppart,PrixMoyen,Prixm2Moyen,SurfaceMoy
38194,2024,13,11,2,15,85,154310,1913,87
38195,2024,7,5,2,29,71,222691,2177,105
38197,2024,7,4,3,43,57,337245,4189,82
38198,2024,5,5,0,0,100,278749,2402,116
38199,2024,18,16,2,11,89,317996,2830,113
38200,2024,34,22,12,35,65,319694,3252,97
38203,2024,6,6,0,0,100,240353,1874,120
38204,2024,1,1,0,0,100,125000,1250,100
38205,2024,50,23,27,54,46,259382,4016,66
38206,2024,4,4,0,0,100,266625,2970,83
38207,2024,1,1,0,0,100,225000,2473,91
38208,2024,2,1,1,50,50,165000,3088,53
38209,2024,1,1,0,0,100,180000,1500,120
38210,2024,4,4,0,0,100,372119,3984,115
38211,2024,9,9,0,0,100,259600,2359,113
38212,2024,16,13,3,19,81,156482,1983,87
38213,2024,9,9,0,0,100,183428,1739,108
38214,2024,19,14,5,26,74,383247,3710,103
38215,2024,10,8,2,20,80,331924,4004,83
38218,2024,7,7,0,0,100,219421,1840,129
38219,2024,5,5,0,0,100,217210,2227,94
38222,2024,6,6,0,0,100,255350,2529,103
38223,2024,10,10,0,0,100,336080,2905,116
38224,2024,1,1,0,0,100,159110,2066,77
38225,2024,61,17,44,72,28,209518,3428,64
38226,2024,20,18,2,10,90,180185,2586,75
38228,2024,7,7,0,0,100,194000,2267,92
38229,2024,189,42,147,78,22,344864,3785,89
38230,2024,2,1,1,50,50,237250,3455,68
38231,2024,4,4,0,0,100,280305,2782,96
38232,2024,5,5,0,0,100,298839,2790,113
38236,2024,13,13,0,0,100,269239,2805,100
38237,2024,2,2,0,0,100,131500,2725,52
38238,2024,9,7,2,22,78,222339,2057,105
38239,2024,88,46,42,48,52,230362,2473,93
38240,2024,11,11,0,0,100,281401,2256,124
38242,2024,17,15,2,12,88,202058,1879,104
38243,2024,5,5,0,0,100,243600,2605,94
38244,2024,8,8,0,0,100,279112,2487,118
38246,2024,4,4,0,0,100,290725,2944,105
38247,2024,40,31,9,22,78,149112,2087,76
38248,2024,1,1,0,0,100,445500,2700,165
38249,2024,60,25,35,58,42,387462,4349,88
38250,2024,2,2,0,0,100,185000,1928,94
38252,2024,2,2,0,0,100,290000,3372,87
38253,2024,227,12,215,95,5,179223,5191,35
38254,2024,8,8,0,0,100,170730,2003,96
38255,2024,1,1,0,0,100,165000,4583,36
38256,2024,17,12,5,29,71,194541,2107,93
38257,2024,3,3,0,0,100,209067,1981,103
38258,2024,1,1,0,0,100,426830,6098,70
38259,2024,2,2,0,0,100,340500,3548,112
38260,2024,2,2,0,0,100,334050,1988,184
38261,2024,56,32,24,43,57,184323,2235,85
38263,2024,3,3,0,0,100,243535,2283,104
38264,2024,16,6,10,62,38,152520,2633,55
38265,2024,16,16,0,0,100,165611,2079,91
38266,2024,4,4,0,0,100,139672,1544,77
38267,2024,9,9,0,0,100,195134,1966,102
38268,2024,3,3,0,0,100,143667,2039,65
38269,2024,59,28,31,53,47,145974,1809,80
38270,2024,12,11,1,8,92,254042,2987,95
38271,2024,7,7,0,0,100,369650,3870,93
38272,2024,2,2,0,0,100,325200,3912,85
38275,2024,1,1,0,0,100,310000,2696,115
38276,2024,28,24,4,14,86,257277,2708,99
38277,2024,7,7,0,0,100,260226,2754,103
38278,2024,3,3,0,0,100,195778,2016,82
38279,2024,10,8,2,20,80,249738,2731,93
38280,2024,2,2,0,0,100,219375,3002,74
38281,2024,30,16,14,47,53,292608,3185,94
38282,2024,6,6,0,0,100,244481,2344,102
38283,2024,1,1,0,0,100,192000,2743,70
38284,2024,5,5,0,0,100,241200,2405,107
38285,2024,1,1,0,0,100,275000,2546,108
38287,2024,13,12,1,8,92,257352,2230,116
38288,2024,7,5,2,29,71,243957,2466,100
38289,2024,17,3,14,82,18,217336,4605,55
38290,2024,3,3,0,0,100,213400,2424,88
38291,2024,11,11,0,0,100,210770,1977,113
38292,2024,25,23,2,8,92,259198,2750,99
38294,2024,3,3,0,0,100,398683,3280,122
38295,2024,8,8,0,0,100,203512,2370,85
38296,2024,7,7,0,0,100,174199,1679,106
38297,2024,16,15,1,6,94,199134,2447,90
38298,2024,67,34,33,49,51,145204,1862,78
38299,2024,4,4,0,0,100,92350,923,110
38300,2024,3,3,0,0,100,322550,2885,111
38303,2024,8,8,0,0,100,340713,3575,94
38304,2024,8,6,2,25,75,206618,2221,87
38307,2024,1,1,0,0,100,449885,3213,140
38308,2024,2,2,0,0,100,247350,2324,106
38309,2024,18,10,8,44,56,315074,3240,96
38310,2024,3,3,0,0,100,282183,2504,114
38311,2024,3,3,0,0,100,201167,2727,73
38313,2024,1,1,0,0,100,530000,3011,176
38314,2024,83,47,36,43,57,237517,3094,78
38315,2024,53,33,20,38,62,167154,2242,80
38316,2024,61,27,34,56,44,201553,2638,78
38317,2024,99,15,84,85,15,147798,2072,71
38318,2024,42,20,22,52,48,222650,2587,84
38319,2024,6,5,1,17,83,134175,1590,88
38320,2024,11,10,1,9,91,202934,2155,99
38321,2024,1,1,0,0,100,140000,1489,94
38322,2024,1,1,0,0,100,284000,2470,115
38323,2024,6,6,0,0,100,299694,2166,127
38324,2024,8,7,1,12,88,240591,2286,101
38325,2024,3,3,0,0,100,310333,3171,105
38326,2024,2,2,0,0,100,375500,2988,126
38328,2024,7,7,0,0,100,442347,3757,116
38330,2024,1,1,0,0,100,182000,1090,167
38331,2024,10,9,1,10,90,282222,2516,116
38332,2024,28,14,14,50,50,149967,1850,86
38333,2024,3,2,1,33,67,308333,3221,98
38334,2024,8,8,0,0,100,370912,4572,95
38335,2024,2,2,0,0,100,140000,2234,64
38336,2024,9,8,1,11,89,255690,2496,105
38337,2024,66,25,41,62,38,181463,2228,82
38338,2024,3,3,0,0,100,329350,3160,107
38339,2024,7,7,0,0,100,345693,3157,110
38340,2024,27,16,11,41,59,195323,2575,85
38341,2024,7,7,0,0,100,263036,2680,108
38342,2024,2,2,0,0,100,151650,1244,110
38343,2024,17,17,0,0,100,231329,2410,102
38344,2024,87,49,38,44,56,184399,1994,90
38345,2024,7,7,0,0,100,251840,2461,102
38346,2024,5,5,0,0,100,240450,2221,113
38347,2024,8,8,0,0,100,193256,1792,118
38348,2024,35,34,1,3,97,356243,3001,117
38349,2024,19,17,2,11,89,191389,2358,83
38350,2024,2,2,0,0,100,410065,4123,120
38351,2024,6,6,0,0,100,321862,3105,104
38352,2024,18,15,3,17,83,304092,3229,93
38353,2024,8,8,0,0,100,239125,2874,86
38354,2024,5,5,0,0,100,230890,2533,97
38355,2024,1,1,0,0,100,181300,2972,61
38356,2024,3,3,0,0,100,422500,2232,184
38357,2024,26,22,4,15,85,245288,2310,110
38358,2024,5,5,0,0,100,220400,2147,104
38359,2024,15,15,0,0,100,240534,2226,110
38360,2024,4,3,1,25,75,343350,2962,135
38362,2024,8,8,0,0,100,271481,2556,104
38363,2024,21,4,17,81,19,160448,1861,92
38364,2024,7,7,0,0,100,185607,1797,98
38365,2024,5,5,0,0,100,236010,1949,122
38368,2024,8,8,0,0,100,325625,2483,131
38369,2024,10,10,0,0,100,290736,2701,107
38370,2024,2,2,0,0,100,296990,3556,88
38372,2024,6,5,1,17,83,208617,2272,91
38373,2024,9,6,3,33,67,335750,2677,123
38374,2024,27,23,4,15,85,251729,2448,108
38375,2024,1,1,0,0,100,200000,3077,65
38376,2024,6,6,0,0,100,226362,2158,116
38377,2024,49,39,10,20,80,198558,2187,92
38378,2024,27,22,5,19,81,264471,2716,99
38379,2024,5,5,0,0,100,186540,2144,92
38381,2024,11,11,0,0,100,239176,1913,125
38382,2024,161,43,118,73,27,238129,2959,79
38383,2024,15,9,6,40,60,222072,2574,88
38384,2024,43,23,20,47,53,193200,2027,95
38386,2024,18,14,4,22,78,181881,2116,92
38387,2024,6,3,3,50,50,185792,2356,78
38388,2024,12,11,1,8,92,311541,3436,91
38389,2024,29,26,3,10,90,304902,2868,108
38390,2024,6,6,0,0,100,278542,2477,120
38392,2024,6,6,0,0,100,181802,2162,87
38393,2024,15,13,2,13,87,249739,2138,117
38394,2024,16,15,1,6,94,210808,2022,108
38395,2024,19,13,6,32,68,272943,3006,89
38396,2024,9,4,5,56,44,143803,1998,62
38397,2024,61,38,23,38,62,485338,4645,108
38398,2024,12,12,0,0,100,211954,2088,99
38399,2024,29,25,4,14,86,202870,2230,96
38400,2024,24,21,3,12,88,343782,3120,106
38401,2024,14,10,4,29,71,237683,2436,98
38402,2024,2,2,0,0,100,208525,2489,74
38403,2024,4,4,0,0,100,214250,1950,118
38404,2024,1,1,0,0,100,341100,4373,78
38405,2024,4,3,1,25,75,208970,2357,92
38406,2024,1,1,0,0,100,200000,2632,76
38407,2024,10,10,0,0,100,339525,2937,116
38408,2024,19,17,2,11,89,356606,3227,110
38409,2024,12,12,0,0,100,227232,2185,104
38410,2024,15,14,1,7,93,252201,2343,108
38412,2024,47,36,11,23,77,196877,2278,84
38413,2024,5,5,0,0,100,185544,2419,71
38414,2024,2,2,0,0,100,61000,914,84
38415,2024,9,8,1,11,89,318282,2627,119
38416,2024,104,30,74,71,29,163576,2141,75
38417,2024,1,1,0,0,100,334000,3093,108
38418,2024,5,5,0,0,100,277287,3663,88
38419,2024,3,3,0,0,100,303327,2448,129
38421,2024,344,39,305,89,11,160077,2457,65
38422,2024,39,25,14,36,64,406438,3819,104
38423,2024,52,16,36,69,31,230883,3088,76
38425,2024,44,38,6,14,86,243290,2486,97
38426,2024,6,6,0,0,100,404485,3896,102
38427,2024,2,2,0,0,100,240250,2232,110
38429,2024,3,3,0,0,100,168637,2673,65
38430,2024,3,3,0,0,100,452433,4239,114
38431,2024,26,17,9,35,65,434208,4262,106
38432,2024,11,11,0,0,100,239315,2512,99
38433,2024,14,5,9,64,36,314809,3894,77
38434,2024,6,6,0,0,100,283903,2561,115
38436,2024,12,11,1,8,92,397980,3307,122
38437,2024,2,2,0,0,100,179900,1384,135
38438,2024,7,7,0,0,100,275400,2236,129
38439,2024,33,31,2,6,94,260850,2796,94
38440,2024,8,8,0,0,100,233338,2149,108
38442,2024,22,10,12,55,45,174832,3561,49
38443,2024,4,4,0,0,100,172762,2321,81
38444,2024,2,2,0,0,100,162000,1850,105
38445,2024,5,5,0,0,100,238580,2948,82
38446,2024,15,14,1,7,93,224890,2305,106
38448,2024,15,13,2,13,87,329553,2928,112
38449,2024,64,57,7,11,89,241593,2705,93
38450,2024,11,10,1,9,91,351015,3557,105
38451,2024,29,29,0,0,100,279420,2709,105
38452,2024,3,3,0,0,100,328333,3110,107
38453,2024,20,18,2,10,90,247220,2293,107
38454,2024,11,10,1,9,91,224161,2269,102
38455,2024,37,35,2,5,95,274275,2700,104
38456,2024,4,4,0,0,100,183054,1858,100
38457,2024,32,26,6,19,81,173854,1876,90
38458,2024,9,8,1,11,89,200661,2075,105
38459,2024,3,3,0,0,100,252667,4444,68
38460,2024,3,3,0,0,100,170676,2427,69
38462,2024,6,5,1,17,83,195283,2484,86
38463,2024,21,17,4,19,81,263165,2667,98
38464,2024,24,20,4,17,83,242446,2586,95
38465,2024,13,13,0,0,100,225376,2177,109
38466,2024,10,9,1,10,90,319564,3399,98
38467,2024,12,10,2,17,83,303177,3561,92
38468,2024,43,34,9,21,79,203752,2207,92
38469,2024,1,1,0,0,100,20250,1012,20
38470,2024,5,5,0,0,100,191781,2087,106
38471,2024,9,6,3,33,67,412517,4830,83
38473,2024,15,14,1,7,93,203194,2064,102
38474,2024,127,40,87,69,31,214257,2779,75
38475,2024,7,7,0,0,100,327021,2993,111
38476,2024,7,7,0,0,100,241986,2541,99
38478,2024,10,7,3,30,70,152398,2157,73
38479,2024,15,15,0,0,100,233720,2336,101
38480,2024,25,22,3,12,88,280386,2832,100
38481,2024,10,10,0,0,100,328996,3028,110
38483,2024,23,21,2,9,91,257304,2602,99
38484,2024,14,11,3,21,79,386448,3803,103
38485,2024,148,24,124,84,16,201977,2608,73
38486,2024,73,25,48,66,34,341637,3475,98
38487,2024,14,11,3,21,79,396085,3704,110
38488,2024,2,2,0,0,100,309250,2784,110
38489,2024,1,1,0,0,100,175000,1423,123
38490,2024,12,11,1,8,92,211326,2075,105
38492,2024,2,2,0,0,100,323950,2284,168
38494,2024,12,12,0,0,100,289237,2700,110
38495,2024,9,8,1,11,89,206726,2062,90
38496,2024,13,11,2,15,85,216969,1850,118
38498,2024,5,5,0,0,100,273256,2507,108
38499,2024,9,9,0,0,100,178729,2367,89
38500,2024,1,1,0,0,100,307640,2930,105
38501,2024,19,7,12,63,37,244496,3293,77
38503,2024,27,12,15,56,44,272773,3420,87
38504,2024,15,15,0,0,100,281454,3454,84
38505,2024,6,5,1,17,83,289119,2706,97
38507,2024,52,42,10,19,81,289448,3042,99
38508,2024,4,4,0,0,100,269362,2834,96
38509,2024,77,30,47,61,39,151997,2092,75
38511,2024,25,14,11,44,56,313016,3408,95
38512,2024,6,6,0,0,100,321783,3015,107
38513,2024,4,4,0,0,100,238250,2062,116
38514,2024,2,2,0,0,100,201885,1892,111
38515,2024,21,21,0,0,100,271363,2995,95
38516,2024,72,17,55,76,24,318049,3906,82
38517,2024,82,50,32,39,61,208370,2372,86
38518,2024,4,4,0,0,100,85500,1518,66
38519,2024,24,16,8,33,67,342916,3773,99
38520,2024,4,4,0,0,100,236825,2098,116
38521,2024,2,2,0,0,100,291095,1862,154
38522,2024,6,4,2,33,67,95333,1645,56
38523,2024,8,8,0,0,100,161245,2018,90
38524,2024,49,28,21,43,57,279674,3452,82
38525,2024,7,6,1,14,86,169705,1749,98
38526,2024,3,3,0,0,100,239000,2383,97
38527,2024,14,2,12,86,14,540413,7206,75
38528,2024,5,5,0,0,100,295740,3647,86
38529,2024,35,18,17,49,51,313877,3531,89
38530,2024,23,13,10,43,57,251051,2825,93
38531,2024,2,2,0,0,100,144500,1377,104
38532,2024,3,3,0,0,100,240850,3184,75
38533,2024,5,4,1,20,80,415180,3371,121
38535,2024,1,1,0,0,100,324900,3610,90
38536,2024,13,13,0,0,100,284758,2732,114
38537,2024,56,27,29,52,48,222190,2875,79
38538,2024,44,25,19,43,57,292910,3498,84
38539,2024,11,11,0,0,100,211054,2089,96
38540,2024,11,11,0,0,100,321697,3250,97
38542,2024,2,2,0,0,100,324692,2290,140
38543,2024,16,12,4,25,75,188269,2188,86
38544,2024,323,81,242,75,25,213105,2562,81
38545,2024,67,41,26,39,61,323884,3616,93
38546,2024,5,5,0,0,100,227300,2777,85
38547,2024,88,43,45,51,49,224727,2947,77
38548,2024,172,22,150,87,13,194848,3638,52
38550,2024,3,3,0,0,100,956500,6323,147
38551,2024,1,1,0,0,100,290000,2132,136
38553,2024,101,71,30,30,70,204432,2295,89
38554,2024,12,12,0,0,100,288762,2931,99
38555,2024,5,5,0,0,100,256211,2245,109
38556,2024,14,12,2,14,86,247081,2768,98
38557,2024,29,25,4,14,86,389249,3727,108
38558,2024,13,8,5,38,62,302305,3517,88
38559,2024,55,28,27,49,51,206707,2458,85
38560,2024,12,9,3,25,75,226081,2473,94
38561,2024,15,15,0,0,100,211409,1992,104
38562,2024,87,30,57,66,34,152815,2288,67
38563,2024,272,63,209,77,23,195046,2515,76
38564,2024,6,6,0,0,100,193201,2302,86
38565,2024,76,48,28,37,63,256856,2879,88
38566,2024,14,14,0,0,100,246771,2503,102
38567,2024,74,1,73,99,1,101912,2976,33
39001,2024,5,4,1,20,80,176800,1722,104
39002,2024,1,1,0,0,100,77000,1540,50
39004,2024,1,1,0,0,100,228900,1449,158
39006,2024,1,1,0,0,100,155000,886,175
39008,2024,5,5,0,0,100,203300,1851,113
39009,2024,2,1,1,50,50,71000,686,109
39011,2024,1,1,0,0,100,80000,1111,72
39013,2024,39,32,7,18,82,164772,1802,95
39014,2024,2,0,2,100,0,88500,1012,90
39015,2024,2,2,0,0,100,91875,1910,48
39016,2024,11,7,4,36,64,133545,1466,107
39017,2024,8,8,0,0,100,161468,1503,106
39018,2024,6,6,0,0,100,133401,1497,88
39019,2024,3,3,0,0,100,194012,3095,73
39021,2024,6,6,0,0,100,141083,1584,89
39022,2024,2,2,0,0,100,219550,1206,188
39024,2024,3,3,0,0,100,177800,1570,115
39025,2024,1,1,0,0,100,158000,1663,95
39026,2024,3,2,1,33,67,192550,1840,96
39027,2024,2,2,0,0,100,181000,1649,104
39028,2024,4,4,0,0,100,174425,1612,108
39029,2024,6,6,0,0,100,147667,1479,98
39030,2024,3,3,0,0,100,159667,1662,97
39032,2024,1,1,0,0,100,120000,1395,86
39034,2024,2,2,0,0,100,217500,1650,127
39035,2024,2,2,0,0,100,108000,1508,72
39038,2024,1,1,0,0,100,478000,3677,130
39039,2024,4,4,0,0,100,198765,2095,92
39040,2024,2,2,0,0,100,77500,740,100
39042,2024,5,5,0,0,100,183670,1860,96
39043,2024,11,10,1,9,91,143543,1604,95
39045,2024,1,1,0,0,100,228300,1887,121
39047,2024,11,7,4,36,64,226944,2427,103
39048,2024,2,2,0,0,100,152500,966,160
39049,2024,4,4,0,0,100,146372,1590,98
39050,2024,2,2,0,0,100,183025,1990,88
39051,2024,4,4,0,0,100,153462,1582,104
39053,2024,1,1,0,0,100,280000,2333,120
39055,2024,2,2,0,0,100,272950,2590,114
39056,2024,14,12,2,14,86,150625,1759,86
39058,2024,1,1,0,0,100,207000,2112,98
39059,2024,28,12,16,57,43,226452,2863,81
39061,2024,1,1,0,0,100,40000,667,60
39068,2024,5,4,1,20,80,182278,2664,79
39070,2024,3,3,0,0,100,256433,2304,121
39072,2024,3,3,0,0,100,126797,1153,116
39073,2024,1,1,0,0,100,104700,1047,100
39074,2024,3,3,0,0,100,179333,1593,106
39076,2024,3,3,0,0,100,118000,1205,101
39078,2024,9,8,1,11,89,192972,2953,100
39079,2024,2,2,0,0,100,242550,1820,134
39080,2024,1,1,0,0,100,85000,1545,55
39081,2024,2,2,0,0,100,225500,1952,121
39083,2024,2,2,0,0,100,230000,2206,102
39084,2024,3,3,0,0,100,197233,1456,135
39085,2024,2,2,0,0,100,262900,3433,88
39086,2024,4,4,0,0,100,188750,1648,100
39088,2024,2,2,0,0,100,101500,1244,78
39090,2024,1,1,0,0,100,233200,2915,80
39091,2024,1,1,0,0,100,34000,405,84
39092,2024,1,1,0,0,100,59950,681,88
39093,2024,3,3,0,0,100,158650,1782,88
39094,2024,1,1,0,0,100,360000,1915,188
39096,2024,2,2,0,0,100,148150,1785,82
39097,2024,98,39,59,60,40,143157,1880,80
39099,2024,2,2,0,0,100,199750,2103,94
39101,2024,12,10,2,17,83,154446,2038,77
39102,2024,2,1,1,50,50,239720,2474,96
39103,2024,2,2,0,0,100,226625,1065,204
39104,2024,5,5,0,0,100,104240,1220,86
39105,2024,1,1,0,0,100,160000,1778,90
39106,2024,3,3,0,0,100,270000,1880,127
39107,2024,3,3,0,0,100,186000,1496,122
39109,2024,1,1,0,0,100,140000,848,165
39110,2024,1,1,0,0,100,140000,2692,52
39112,2024,2,2,0,0,100,121250,1389,89
39114,2024,4,4,0,0,100,302610,2954,120
39116,2024,2,2,0,0,100,221700,1482,150
39119,2024,3,3,0,0,100,128333,1188,108
39120,2024,2,2,0,0,100,225350,2346,98
39121,2024,3,3,0,0,100,171477,1446,116
39122,2024,2,2,0,0,100,37000,1098,48
39124,2024,3,3,0,0,100,134000,1600,82
39126,2024,1,1,0,0,100,150000,2055,73
39128,2024,20,19,1,5,95,119909,1389,92
39129,2024,5,4,1,20,80,257696,2485,98
39130,2024,4,4,0,0,100,104875,1206,80
39131,2024,6,6,0,0,100,187020,1895,101
39132,2024,2,2,0,0,100,103250,1888,54
39134,2024,3,3,0,0,100,156600,1366,119
39137,2024,5,5,0,0,100,182600,1416,131
39138,2024,3,3,0,0,100,157667,1197,138
39140,2024,1,1,0,0,100,157200,1497,105
39141,2024,3,3,0,0,100,171533,1662,107
39142,2024,3,3,0,0,100,127222,1403,94
39145,2024,1,1,0,0,100,120000,1188,101
39146,2024,6,6,0,0,100,285940,1868,145
39149,2024,1,1,0,0,100,55000,618,89
39150,2024,12,11,1,8,92,159517,1912,85
39151,2024,1,1,0,0,100,395750,4947,80
39153,2024,7,7,0,0,100,245893,2409,104
39154,2024,14,11,3,21,79,181916,2115,91
39156,2024,3,3,0,0,100,207367,2275,83
39159,2024,1,1,0,0,100,140000,1373,102
39160,2024,6,6,0,0,100,187512,1378,132
39162,2024,5,5,0,0,100,175110,2154,81
39163,2024,2,2,0,0,100,123000,1081,127
39164,2024,3,3,0,0,100,190800,1551,117
39165,2024,3,3,0,0,100,186183,2765,71
39166,2024,3,3,0,0,100,118000,1834,83
39167,2024,7,7,0,0,100,168964,1465,121
39169,2024,5,5,0,0,100,154780,1242,135
39170,2024,5,5,0,0,100,233320,2062,113
39171,2024,13,13,0,0,100,191654,2042,101
39172,2024,4,4,0,0,100,158458,1856,96
39173,2024,25,19,6,24,76,110417,1360,76
39174,2024,2,2,0,0,100,134000,1684,75
39175,2024,1,1,0,0,100,168700,2191,77
39176,2024,5,5,0,0,100,172730,1496,131
39177,2024,7,7,0,0,100,163671,1508,107
39178,2024,2,2,0,0,100,150125,1912,109
39179,2024,1,1,0,0,100,280000,2435,115
39180,2024,1,1,0,0,100,115000,1337,86
39182,2024,5,5,0,0,100,193200,2173,85
39183,2024,4,4,0,0,100,203125,1456,140
39184,2024,4,2,2,50,50,149150,1378,112
39185,2024,5,5,0,0,100,172390,1716,101
39187,2024,1,1,0,0,100,260000,3611,72
39188,2024,5,5,0,0,100,212260,1706,126
39189,2024,35,30,5,14,86,150090,1630,92
39190,2024,11,10,1,9,91,188954,1855,103
39193,2024,7,7,0,0,100,153007,1363,116
39194,2024,5,5,0,0,100,132086,1333,107
39197,2024,5,5,0,0,100,151910,1728,89
39198,2024,298,122,176,59,41,156879,1867,82
39199,2024,10,10,0,0,100,234619,2337,99
39200,2024,4,4,0,0,100,238738,1703,145
39201,2024,4,4,0,0,100,203480,2954,69
39202,2024,2,2,0,0,100,125275,1666,84
39203,2024,1,1,0,0,100,211612,1959,108
39204,2024,1,1,0,0,100,100000,1449,69
39205,2024,4,4,0,0,100,258075,2025,122
39206,2024,1,1,0,0,100,96550,3713,26
39207,2024,2,2,0,0,100,178500,2839,60
39209,2024,6,6,0,0,100,178050,1519,121
39210,2024,5,4,1,20,80,168458,1418,126
39211,2024,2,2,0,0,100,157500,1291,128
39216,2024,4,3,1,25,75,123500,1230,98
39217,2024,4,4,0,0,100,212350,1845,114
39218,2024,3,3,0,0,100,182148,2013,90
39219,2024,4,3,1,25,75,129100,1626,82
39220,2024,5,5,0,0,100,181830,1766,105
39222,2024,1,1,0,0,100,160600,1338,120
39223,2024,1,1,0,0,100,105000,955,110
39225,2024,4,4,0,0,100,218238,1609,136
39227,2024,4,1,3,75,25,219145,2363,80
39228,2024,8,7,1,12,88,263875,3157,85
39230,2024,1,1,0,0,100,545130,7788,70
39232,2024,6,6,0,0,100,225400,2270,101
39233,2024,30,23,7,23,77,177046,1774,101
39234,2024,2,2,0,0,100,110000,864,128
39235,2024,11,7,4,36,64,139164,1653,88
39237,2024,1,1,0,0,100,204920,1863,110
39238,2024,1,1,0,0,100,346000,2110,164
39239,2024,2,2,0,0,100,316355,2252,138
39241,2024,3,3,0,0,100,184933,1600,113
39244,2024,2,2,0,0,100,137100,1480,102
39245,2024,5,5,0,0,100,179582,1565,115
39246,2024,2,2,0,0,100,147775,1618,92
39247,2024,2,2,0,0,100,103250,1388,74
39250,2024,2,2,0,0,100,189550,1802,116
39251,2024,5,5,0,0,100,183274,1660,109
39252,2024,5,5,0,0,100,188890,1663,115
39253,2024,4,4,0,0,100,133650,1339,100
39255,2024,4,4,0,0,100,186550,1508,126
39258,2024,4,4,0,0,100,258252,2020,125
39261,2024,2,2,0,0,100,82500,676,123
39262,2024,2,2,0,0,100,249475,1786,133
39263,2024,3,3,0,0,100,132483,1686,88
39265,2024,3,3,0,0,100,280167,2154,122
39266,2024,3,3,0,0,100,160167,1855,87
39269,2024,2,1,1,50,50,124650,832,144
39270,2024,4,4,0,0,100,196960,2288,96
39271,2024,5,3,2,40,60,148600,1290,106
39273,2024,5,5,0,0,100,84636,726,117
39274,2024,4,2,2,50,50,202392,3256,64
39275,2024,9,6,3,33,67,327225,3949,83
39278,2024,1,1,0,0,100,201000,2310,87
39279,2024,4,4,0,0,100,213425,1852,110
39280,2024,2,2,0,0,100,129500,1194,110
39282,2024,3,2,1,33,67,130167,1315,98
39283,2024,2,2,0,0,100,169000,1715,100
39284,2024,2,2,0,0,100,143500,1693,84
39285,2024,8,8,0,0,100,137494,1217,113
39286,2024,13,11,2,15,85,136082,1291,105
39288,2024,6,6,0,0,100,223193,1683,118
39289,2024,4,4,0,0,100,115375,1476,76
39290,2024,6,6,0,0,100,127338,1279,96
39291,2024,4,3,1,25,75,173885,2019,86
39292,2024,1,1,0,0,100,121000,1222,99
39293,2024,3,3,0,0,100,145750,1521,100
39295,2024,2,2,0,0,100,125000,930,134
39296,2024,2,2,0,0,100,224740,1872,126
39297,2024,13,12,1,8,92,229054,2422,109
39299,2024,4,4,0,0,100,139980,1071,128
39300,2024,185,50,135,73,27,138638,1764,78
39301,2024,2,2,0,0,100,174000,1386,129
39304,2024,5,1,4,80,20,100800,1143,84
39305,2024,7,7,0,0,100,167386,1598,107
39306,2024,9,8,1,11,89,187026,1905,97
39307,2024,5,5,0,0,100,209460,2765,73
39308,2024,2,2,0,0,100,275450,2022,147
39310,2024,6,6,0,0,100,174150,1750,111
39313,2024,2,1,1,50,50,163500,1189,114
39315,2024,3,3,0,0,100,243200,1629,148
39317,2024,1,1,0,0,100,177500,1972,90
39319,2024,1,1,0,0,100,110000,1158,95
39320,2024,4,4,0,0,100,127599,915,136
39321,2024,1,1,0,0,100,100000,1220,82
39322,2024,2,2,0,0,100,125000,1107,114
39323,2024,4,4,0,0,100,193550,1467,125
39325,2024,6,5,1,17,83,228667,1553,140
39326,2024,3,3,0,0,100,170000,1911,86
39327,2024,5,4,1,20,80,177910,2110,86
39328,2024,2,2,0,0,100,248959,1409,151
39329,2024,2,2,0,0,100,109100,648,187
39331,2024,5,5,0,0,100,167650,1634,101
39333,2024,16,12,4,25,75,122469,1409,85
39338,2024,4,4,0,0,100,133012,1262,99
39339,2024,2,2,0,0,100,335000,1768,189
39342,2024,2,2,0,0,100,262495,2298,112
39344,2024,4,4,0,0,100,239838,2164,112
39345,2024,7,5,2,29,71,189371,2453,79
39348,2024,4,4,0,0,100,200914,1740,132
39349,2024,2,2,0,0,100,191708,1786,120
39350,2024,3,3,0,0,100,160533,1507,106
39353,2024,5,5,0,0,100,144890,1247,109
39354,2024,4,4,0,0,100,185950,1502,134
39355,2024,1,1,0,0,100,88000,863,102
39356,2024,1,1,0,0,100,90000,1125,80
39360,2024,2,2,0,0,100,138200,886,159
39361,2024,2,2,0,0,100,181250,1482,122
39362,2024,45,26,19,42,58,137663,1754,79
39363,2024,1,1,0,0,100,130000,1548,84
39364,2024,4,4,0,0,100,224557,2276,102
39365,2024,11,10,1,9,91,164661,1569,106
39366,2024,2,2,0,0,100,207000,2074,108
39367,2024,16,15,1,6,94,341054,3060,118
39368,2024,84,10,74,88,12,106955,1414,75
